	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
F11r	313.514895637181	1.43292962368299	0.168594279516153	8.49927783905444	1.90773791050671e-17	3.62268325968708e-16	C57BL6J_F1_Control-BALBcJ_F1_Control
Ecm1	1463.79234401541	0.0093981413112412	0.101659655081735	0.0924471099541413	0.926342811323995	0.987220438025007	C57BL6J_F1_Control-BALBcJ_F1_Control
Prdx3	683.520348368785	-0.00680477622686512	0.0956792346390735	-0.0711207217797515	0.943301676334038	0.989227614307485	C57BL6J_F1_Control-BALBcJ_F1_Control
Cc2d1a	567.364774163353	-0.220910256416559	0.0803562963936384	-2.74913437192767	0.00597528850724134	0.0285177000697994	C57BL6J_F1_Control-BALBcJ_F1_Control
4931406P16Rik	200.215252878752	0.107365341909117	0.131806505806543	0.814567848924706	0.415319720226739	0.747159135786349	C57BL6J_F1_Control-BALBcJ_F1_Control
Vwa8	222.890220334391	-0.110164446971834	0.119767800023456	-0.919816903627344	0.357668448435309	0.683531449113058	C57BL6J_F1_Control-BALBcJ_F1_Control
Smarce1	315.156419044532	-0.27855543963036	0.105360619534609	-2.64382879353571	0.00819741075863411	0.0375697843638325	C57BL6J_F1_Control-BALBcJ_F1_Control
Aldh4a1	451.992643528447	0.0714778223633641	0.0986423889447574	0.724615686298856	0.468687832925055	0.792705293293131	C57BL6J_F1_Control-BALBcJ_F1_Control
C5ar1	1578.72982574308	0.0428412338235286	0.126938974373112	0.337494721657395	0.735743990498526	0.956076631039772	C57BL6J_F1_Control-BALBcJ_F1_Control
Dr1	96.827701224312	0.0111098347678628	0.179901396784106	0.0617551334589986	0.950757833563215	0.990786836428101	C57BL6J_F1_Control-BALBcJ_F1_Control
Cenpl	94.3781868712376	-0.298505252861336	0.200862031212972	-1.48612085150545	0.137247157856767	0.368421876999206	C57BL6J_F1_Control-BALBcJ_F1_Control
Thrap3	308.73458704228	0.57270829332367	0.100167684815902	5.71749556133046	1.08105498400772e-08	1.17572919321324e-07	C57BL6J_F1_Control-BALBcJ_F1_Control
Wasf2	5520.91411744915	-0.0902154880352711	0.0710214473832521	-1.27025696263894	0.203993113019438	0.488413130504845	C57BL6J_F1_Control-BALBcJ_F1_Control
Sdha	2752.45990738291	0.0267912054944875	0.0579730271127298	0.462132250613573	0.643986483906064	0.922217802359226	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppp2r1b	127.166505578471	-0.0978786565070411	0.151478926955669	-0.646153616705283	0.518179874915657	0.828764514738098	C57BL6J_F1_Control-BALBcJ_F1_Control
Apoc3	79.1351781431108	-0.243419254751826	0.260575211223379	-0.934161210534929	0.350220741303572	0.672161625956429	C57BL6J_F1_Control-BALBcJ_F1_Control
Usp33	644.656491628496	0.162538911322662	0.0935494454329763	1.73746525776161	0.0823050812447468	0.249907302065247	C57BL6J_F1_Control-BALBcJ_F1_Control
Cxcl10	174.457913865014	1.46902678926976	0.171158132899312	8.58286290219086	9.25406240234385e-18	1.78563601946301e-16	C57BL6J_F1_Control-BALBcJ_F1_Control
Nckap5l	424.562129718214	-0.0617753156171615	0.0983716610627575	-0.627978779150137	0.530017841637065	0.835938026417682	C57BL6J_F1_Control-BALBcJ_F1_Control
Ykt6	1024.73216924822	0.0648221459117027	0.10364957664698	0.62539711216072	0.531710457022973	0.836977557129584	C57BL6J_F1_Control-BALBcJ_F1_Control
Ube3b	226.864706446205	-0.0303199303381974	0.119338639090531	-0.254066332323404	0.79944431302359	0.971089211756518	C57BL6J_F1_Control-BALBcJ_F1_Control
Capn15	185.714418174559	-0.206868199887081	0.119555168467966	-1.73031582438454	0.0835738637987973	0.252267953888884	C57BL6J_F1_Control-BALBcJ_F1_Control
Eci1	126.141177747193	-0.00820649151647036	0.159217072476298	-0.0515427861399223	0.958893008731908	0.993288477552087	C57BL6J_F1_Control-BALBcJ_F1_Control
Klhl26	363.537543323948	-0.15670065752512	0.107344663270499	-1.45978992109042	0.144347819420081	0.380805058118827	C57BL6J_F1_Control-BALBcJ_F1_Control
Dnaja2	1373.94718044206	-0.0545646929885736	0.0585638968100424	-0.931712129156286	0.351485316441905	0.673867949097221	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm5113	76.6634633384555	0.658109087155095	0.192067474311265	3.42644734364841	0.000611532318342429	0.00383034815101392	C57BL6J_F1_Control-BALBcJ_F1_Control
Copa	5998.65041358525	0.0480641165117521	0.0614659451992387	0.781963351510413	0.434236111900228	0.76093115490592	C57BL6J_F1_Control-BALBcJ_F1_Control
Kctd2	567.932348529757	-0.0236269228653695	0.0861633165614239	-0.274210926508688	0.783922531693396	0.966084313339916	C57BL6J_F1_Control-BALBcJ_F1_Control
Spop	421.196584517663	-0.0499604901120126	0.0933223069432682	-0.53535421217549	0.592404945648821	0.883737909874779	C57BL6J_F1_Control-BALBcJ_F1_Control
Eif3l	645.947373428981	0.0594884400347438	0.09661210412939	0.615745206781466	0.53806269585714	0.842910089668824	C57BL6J_F1_Control-BALBcJ_F1_Control
Psmd8	972.373253960601	0.0136012450453733	0.0858042197461214	0.158514873576344	0.874051101415032	0.979791228837024	C57BL6J_F1_Control-BALBcJ_F1_Control
Fgb	59.168561002899	-0.452137815831687	0.251441893638195	-1.79818012539421	0.0721484680188658	0.224385486758847	C57BL6J_F1_Control-BALBcJ_F1_Control
Cd300c2	3551.97188644453	-0.0809507931058767	0.0532086981784162	-1.52138270390374	0.128163826711805	0.348733869650243	C57BL6J_F1_Control-BALBcJ_F1_Control
Csnk2a2	115.165629305873	0.117896933821569	0.149718931979888	0.787455081748821	0.431015513261652	0.759457308890516	C57BL6J_F1_Control-BALBcJ_F1_Control
BC017643	83.1879307723282	-0.0282139194020523	0.164288148495401	-0.171734356132464	0.863646374770845	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Psma3	71.7665329470505	-1.32684666718802	0.211736359298733	-6.26650364435523	3.69244748759742e-10	4.49226916372445e-09	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm16731	60.6462641089746	-0.306241710545159	0.199768815231281	-1.53298056150861	0.125280644449377	0.343230712159399	C57BL6J_F1_Control-BALBcJ_F1_Control
Atrn	651.392223492168	-0.213332035416769	0.0905374553578663	-2.35628486103938	0.0184587564862625	0.0745202216301419	C57BL6J_F1_Control-BALBcJ_F1_Control
Map2k4	106.670723922434	0.0452005190644529	0.184221074896644	0.24536019611118	0.806177546044378	0.971089211756518	C57BL6J_F1_Control-BALBcJ_F1_Control
Mpp5	377.768811800087	-0.243590750996626	0.0986330708228985	-2.46966609641515	0.0135239219392374	0.057508715450146	C57BL6J_F1_Control-BALBcJ_F1_Control
Usp19	186.354532444237	-0.307683449115837	0.125353895248261	-2.45451845358676	0.0141073423630092	0.0598478152965013	C57BL6J_F1_Control-BALBcJ_F1_Control
Exosc10	759.949936229422	-0.0796224676632218	0.0736827049749221	-1.08061271217338	0.27986942543118	0.584663194337895	C57BL6J_F1_Control-BALBcJ_F1_Control
Sgk1	374.790306258265	0.0835675182805215	0.183043195091771	0.456545342964671	0.64799787263089	0.922722084174552	C57BL6J_F1_Control-BALBcJ_F1_Control
Fnip2	184.910019069794	0.00915782850789088	0.156402816408609	0.0585528363118837	0.953308277358553	0.991429558806099	C57BL6J_F1_Control-BALBcJ_F1_Control
Cnih1	689.201019426331	0.33723540782826	0.0868340622796968	3.88367650867246	0.000102888777771946	0.000729778307161093	C57BL6J_F1_Control-BALBcJ_F1_Control
Commd7	431.276864210685	0.153976986214935	0.100813712319187	1.52734169462412	0.126676066652313	0.346260779295621	C57BL6J_F1_Control-BALBcJ_F1_Control
Nudc	340.308546451025	0.652887625835488	0.100605736967906	6.48956655467633	8.60836728861253e-11	1.13018647398898e-09	C57BL6J_F1_Control-BALBcJ_F1_Control
Atp6v1e1	179.147543490573	-0.0604779566093738	0.119376695970815	-0.506614428532678	0.612425382505923	0.900448462848733	C57BL6J_F1_Control-BALBcJ_F1_Control
Meis3	522.055199329651	0.125982793998243	0.0885316402613164	1.42302563949321	0.154728722768135	0.400664780674486	C57BL6J_F1_Control-BALBcJ_F1_Control
Adgb	149.294367952546	0.778927903729615	0.225789622471451	3.44979496933303	0.000561012463259535	0.00355110005403611	C57BL6J_F1_Control-BALBcJ_F1_Control
Ccdc124	413.782940512448	-0.0109737783554587	0.0980043832039597	-0.111972322019729	0.910845352362272	0.9858335252196	C57BL6J_F1_Control-BALBcJ_F1_Control
Samd11	557.853108385046	0.304883426611577	0.0978394449748569	3.11616063122523	0.00183222438154614	0.0101366609102915	C57BL6J_F1_Control-BALBcJ_F1_Control
Dvl1	1592.312417771	0.0235098232232574	0.0729451791409918	0.322294406568206	0.747229670170714	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Gtf2h5	190.595943727247	-0.119749477748018	0.138689127041083	-0.863438110130613	0.387896633551336	0.717674450889082	C57BL6J_F1_Control-BALBcJ_F1_Control
Ripk1	220.023480679443	0.0582170380814852	0.121151433988113	0.480531151510739	0.630849757912534	0.912337749537074	C57BL6J_F1_Control-BALBcJ_F1_Control
Usp24	287.473413697741	-0.123299987441709	0.113780141326757	-1.08366878441127	0.278511680854704	0.583184610611162	C57BL6J_F1_Control-BALBcJ_F1_Control
Nfkb2	740.255622221989	0.011682845689007	0.123488663158199	0.0946066253388811	0.924627287184087	0.987220438025007	C57BL6J_F1_Control-BALBcJ_F1_Control
Snrpf	88.7465043762918	0.249122943046402	0.244186891744165	1.02021423536284	0.307626867747143	0.621436210085673	C57BL6J_F1_Control-BALBcJ_F1_Control
Aim2	2054.77500857494	-0.428593729239466	0.0972677656032535	-4.40632851573523	1.05137470949496e-05	8.40397290061787e-05	C57BL6J_F1_Control-BALBcJ_F1_Control
Appl1	366.574427045096	0.0189407765794055	0.0932047910281357	0.203216769980074	0.838965605758479	0.976481148515316	C57BL6J_F1_Control-BALBcJ_F1_Control
Dolpp1	153.146704018726	-0.101909953877313	0.146886210484927	-0.69380204949716	0.487806357161552	0.805574507549313	C57BL6J_F1_Control-BALBcJ_F1_Control
Dym	175.440863134126	0.00355681096031669	0.123675032478001	0.0287593290986147	0.97705653812919	0.995372502945069	C57BL6J_F1_Control-BALBcJ_F1_Control
Cdan1	319.799242710402	0.165186173553403	0.114924157073869	1.43734944644604	0.150618725535142	0.393428388606713	C57BL6J_F1_Control-BALBcJ_F1_Control
Mcm5	85.6093303806733	0.104141594291553	0.184300847231654	0.565063025242928	0.572030896692535	0.866252695455489	C57BL6J_F1_Control-BALBcJ_F1_Control
Odc1	149.453017470024	1.01316537120176	0.152953743123041	6.62399854043933	3.49610216526234e-11	4.73490968721757e-10	C57BL6J_F1_Control-BALBcJ_F1_Control
Per1	673.718901412937	-0.00919409563815468	0.371389199909092	-0.0247559585480816	0.98024962026855	0.995505344409685	C57BL6J_F1_Control-BALBcJ_F1_Control
Vta1	119.544721114807	0.0164239254494364	0.171054664980566	0.0960156535415295	0.923508140274146	0.987220438025007	C57BL6J_F1_Control-BALBcJ_F1_Control
Mitf	134.579775358136	-0.0856305759710741	0.141039471452378	-0.60713908730144	0.543758612177933	0.847948345347447	C57BL6J_F1_Control-BALBcJ_F1_Control
Klc2	103.127820672819	-0.177350141002741	0.165704035632143	-1.07028256931806	0.284492137874666	0.589516329579779	C57BL6J_F1_Control-BALBcJ_F1_Control
Serpina1b	279.785702605857	0.349001997702473	0.20440439123372	1.70740949152809	0.0877459674170585	0.262652441250895	C57BL6J_F1_Control-BALBcJ_F1_Control
St3gal2	203.376391390538	-0.137938259342317	0.124980490068711	-1.10367833624658	0.269732696340631	0.573162017268516	C57BL6J_F1_Control-BALBcJ_F1_Control
Parn	99.4792126873493	0.250368762850643	0.202156946091604	1.23848706508058	0.215535515316516	0.501765771579869	C57BL6J_F1_Control-BALBcJ_F1_Control
Isy1	83.1339049656812	-0.228497851541112	0.199783563413138	-1.14372697952431	0.252736880865548	0.551829915096915	C57BL6J_F1_Control-BALBcJ_F1_Control
Habp4	430.466655905396	-0.532528364104685	0.129704292187837	-4.10571119214376	4.03072828870493e-05	0.000303276390527505	C57BL6J_F1_Control-BALBcJ_F1_Control
Mxd4	316.047589098682	0.0790482684089766	0.1080781665682	0.731399050511233	0.464535445062182	0.788655493059684	C57BL6J_F1_Control-BALBcJ_F1_Control
Ahr	728.662013989588	-0.56883968697761	0.180367160167678	-3.15378745470512	0.00161166418263358	0.00909475275388665	C57BL6J_F1_Control-BALBcJ_F1_Control
Mtch1	643.119783500497	0.109181574788471	0.0784403052553198	1.39190655152463	0.163950697675028	0.418165609440685	C57BL6J_F1_Control-BALBcJ_F1_Control
Zdhhc21	576.323730173716	0.244658419548873	0.128844683327357	1.89886313684569	0.0575824732509883	0.187705264757309	C57BL6J_F1_Control-BALBcJ_F1_Control
Golga5	747.600207743094	0.0861758767848146	0.079355814066009	1.08594282346008	0.277504289234188	0.582094035103156	C57BL6J_F1_Control-BALBcJ_F1_Control
Irgm2	2262.75610105967	0.334860646957872	0.274103594684716	1.22165726189414	0.221837264560468	0.512157002267889	C57BL6J_F1_Control-BALBcJ_F1_Control
Slamf8	582.581155354119	1.83821884151494	0.15720202257434	11.6933536312845	1.3783429661091e-31	4.37776363306685e-30	C57BL6J_F1_Control-BALBcJ_F1_Control
Tsn	114.507996652731	-0.0479644726367958	0.168521041939359	-0.284620081176898	0.775935224755835	0.965114830381219	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm5512	553.786456219573	-0.513637774598667	0.114054419914779	-4.50344471509701	6.68607669141973e-06	5.5291081210842e-05	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc15a4	156.064489303509	0.200771258310627	0.151555346951532	1.32473886503545	0.18525777787845	0.456749292116523	C57BL6J_F1_Control-BALBcJ_F1_Control
Pafah2	154.377997960148	0.457229021463605	0.16176139653812	2.82656450332918	0.00470502670509398	0.023115321475432	C57BL6J_F1_Control-BALBcJ_F1_Control
Gfm1	227.486460085777	-0.0281846178868423	0.111213664454847	-0.25342765230333	0.799937761496207	0.971089211756518	C57BL6J_F1_Control-BALBcJ_F1_Control
Med19	58.1725715609789	-0.0681436250252383	0.193939319338963	-0.351365701692179	0.725314010131383	0.95189753876977	C57BL6J_F1_Control-BALBcJ_F1_Control
Hnrnpa0	870.463757678512	0.175706149439936	0.0764967011226347	2.29691145972759	0.0216238211236273	0.0851897848657502	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm10677	467.635848214581	-0.0397001010543758	0.0875425872921642	-0.45349471934021	0.650192544976373	0.923443230676772	C57BL6J_F1_Control-BALBcJ_F1_Control
Cd74	139887.126704806	-0.00365197412603332	0.236033477506585	-0.0154722718345385	0.987655405715839	0.998224514535102	C57BL6J_F1_Control-BALBcJ_F1_Control
Vasp	1488.07603361105	-0.126867132175181	0.0632236976702055	-2.00663891626458	0.0447881244303474	0.153382231469959	C57BL6J_F1_Control-BALBcJ_F1_Control
Elovl5	418.001228052471	-0.107028034735157	0.0938004714701297	-1.1410180893306	0.253862395366517	0.553194982981439	C57BL6J_F1_Control-BALBcJ_F1_Control
Egln1	720.97246885675	-0.182479529357675	0.0844344343610117	-2.161197984432	0.0306800490541163	0.113839641119981	C57BL6J_F1_Control-BALBcJ_F1_Control
Inpp1	144.322591773022	-0.103316509377721	0.182637601415433	-0.565691339445016	0.5716036236212	0.866252695455489	C57BL6J_F1_Control-BALBcJ_F1_Control
Rgs10	406.265935024369	-0.0686107031244857	0.144815046254843	-0.473781591753564	0.635655662870652	0.915476795362268	C57BL6J_F1_Control-BALBcJ_F1_Control
Tmco6	143.259796338064	0.047883922068781	0.185459431659665	0.258190816397262	0.796259645164564	0.970535094478174	C57BL6J_F1_Control-BALBcJ_F1_Control
Tmem221	331.473980487203	0.408438841746362	0.118493353267129	3.44693462109715	0.000566985772807381	0.0035825914412072	C57BL6J_F1_Control-BALBcJ_F1_Control
1190007I07Rik	94.5947482169085	0.317136645172498	0.179422663148801	1.76753950480318	0.0771379191165523	0.235414958936485	C57BL6J_F1_Control-BALBcJ_F1_Control
Tmem206	194.322976270282	0.169271978755279	0.129118194439626	1.31098471048113	0.18986292923357	0.463549695931484	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm8615	77.3258479500382	-4.44938226010636	0.285055067412291	-15.6088516527614	6.33672735282496e-55	3.66814749504658e-53	C57BL6J_F1_Control-BALBcJ_F1_Control
Nphp3	256.786952338881	-0.0498958424822369	0.14515661100962	-0.343737995363712	0.73104333419944	0.954399694825385	C57BL6J_F1_Control-BALBcJ_F1_Control
Nr1h3	3769.71474430825	0.667339173515786	0.112638078554226	5.9246320789689	3.12997358503799e-09	3.55489721414599e-08	C57BL6J_F1_Control-BALBcJ_F1_Control
Ier2	245.987029563219	-0.267380668761155	0.355354742292081	-0.752433095549865	0.451790650132336	0.775455113976545	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc30a7	1083.55951830974	-0.225634309642297	0.0699529930168528	-3.22551330416896	0.00125746991231155	0.00728646445897504	C57BL6J_F1_Control-BALBcJ_F1_Control
Pqlc2	268.817824526269	-0.0602467826675329	0.10605939619498	-0.568047573614079	0.570002664895301	0.865738283668742	C57BL6J_F1_Control-BALBcJ_F1_Control
Gnal	164.114112272746	0.266111450377619	0.123219280872415	2.15965755110323	0.0307991896147957	0.113839641119981	C57BL6J_F1_Control-BALBcJ_F1_Control
Rasgrp1	210.358897137615	-0.191567627272924	0.172849144847187	-1.10829375200141	0.267734972940663	0.571284671750322	C57BL6J_F1_Control-BALBcJ_F1_Control
Gfra4	28.7584908063704	-1.26021819310798	0.300427782452402	-4.19474584813952	2.73177715357014e-05	0.000210393738286765	C57BL6J_F1_Control-BALBcJ_F1_Control
Zdhhc18	2193.64403581515	-0.630799926032364	0.0708288153263689	-8.90597877609175	5.29170530628486e-19	1.06696237889081e-17	C57BL6J_F1_Control-BALBcJ_F1_Control
Sap130	155.038996930074	-0.018479973645702	0.133871761532094	-0.138042358106057	0.890206941053038	0.982227698090876	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppig	495.5653573515	0.0312179505214067	0.0952609989305149	0.327709669979187	0.74313119122488	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Tsc22d1	325.264237499081	-0.166065549199143	0.173662597446959	-0.956253975470246	0.3389439363283	0.659988548408213	C57BL6J_F1_Control-BALBcJ_F1_Control
Ift74	97.6249198785124	0.0176995135910599	0.165613499633858	0.106872408530647	0.914890202601985	0.987178192856608	C57BL6J_F1_Control-BALBcJ_F1_Control
Dclre1b	138.747429175557	-0.228216432347516	0.19436192835516	-1.17418279535945	0.240321815729054	0.534065013406548	C57BL6J_F1_Control-BALBcJ_F1_Control
Marco	769.019769755765	0.76254400398254	0.125462555736415	6.07786123522441	1.21796080286081e-09	1.42386362262784e-08	C57BL6J_F1_Control-BALBcJ_F1_Control
Zmat5	92.106666650943	0.028705514142981	0.191694679737223	0.149746013725215	0.880965003746004	0.980632779725628	C57BL6J_F1_Control-BALBcJ_F1_Control
Tssc4	73.7773820395685	-0.235435930441299	0.197700776379351	-1.19087003477185	0.233704609715792	0.525872002677101	C57BL6J_F1_Control-BALBcJ_F1_Control
Smad2	989.00501555346	-0.0635805404993315	0.0729099478196152	-0.872042051883436	0.383185437083504	0.714074738706684	C57BL6J_F1_Control-BALBcJ_F1_Control
Cd180	1164.33891301585	0.510409116042389	0.149941923850393	3.40404539928179	0.000663957170896968	0.00411561707486911	C57BL6J_F1_Control-BALBcJ_F1_Control
Zfp1	43.7135615119024	0.158008574962644	0.23653817679917	0.668004535677127	0.504130697246547	0.816851048495647	C57BL6J_F1_Control-BALBcJ_F1_Control
Fam50a	144.309131317489	-0.601536482655501	0.176105158148992	-3.41578003153422	0.000635995993432031	0.00397509619416822	C57BL6J_F1_Control-BALBcJ_F1_Control
Eps15l1	804.49316184707	0.115661754087226	0.0690920651991536	1.67402369221181	0.0941259431640339	0.277167890177516	C57BL6J_F1_Control-BALBcJ_F1_Control
Ppp5c	1012.05496141748	-0.0189441728299271	0.0669942463165158	-0.282773131597376	0.777350751949432	0.965114830381219	C57BL6J_F1_Control-BALBcJ_F1_Control
Gm15772	1033.72930623963	6.67514994432275	0.174984313712739	38.1471333212241	0	0	C57BL6J_F1_Control-BALBcJ_F1_Control
Rmdn3	332.876258254594	-0.0271442228768501	0.155651094925063	-0.17439146759564	0.861557819450001	0.979029085566307	C57BL6J_F1_Control-BALBcJ_F1_Control
Snx13	1432.31065751068	-0.152743786801233	0.0678713470758413	-2.25048998409525	0.0244178586012978	0.0950495602169825	C57BL6J_F1_Control-BALBcJ_F1_Control
Rpl23	118.04057825992	0.214246481721241	0.184595735276804	1.16062530588789	0.245794309655137	0.541532091683417	C57BL6J_F1_Control-BALBcJ_F1_Control
Pgm2	86.5542614238824	-0.0200344477913107	0.193745691820347	-0.103405900812947	0.91764082908307	0.987178192856608	C57BL6J_F1_Control-BALBcJ_F1_Control
Ccdc126	116.838834753956	-0.563413437201291	0.184831325896184	-3.04825729334295	0.00230172760300818	0.0124787014610217	C57BL6J_F1_Control-BALBcJ_F1_Control
H2afz	78.4721680479912	0.134161844358725	0.190874145590049	0.70288117829678	0.482129801655901	0.802953066423679	C57BL6J_F1_Control-BALBcJ_F1_Control
Fbxo33	115.820682847304	-0.0568524709501608	0.176836385946442	-0.321497584594267	0.747833342404459	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Fis1	496.606570464352	-0.175093004784776	0.092155035111952	-1.89998305108418	0.05743534390166	0.187395862966416	C57BL6J_F1_Control-BALBcJ_F1_Control
Gon4l	188.919385164879	-0.0494454718444616	0.160546162573607	-0.307982894463716	0.758095348365793	0.958090354902211	C57BL6J_F1_Control-BALBcJ_F1_Control
P2rx7	2869.2958895838	0.133835907412098	0.0576270360195586	2.32244995849993	0.0202087199677317	0.0804091972995443	C57BL6J_F1_Control-BALBcJ_F1_Control
Arpp19	112.814353699507	0.0127694763104772	0.150685950316693	0.0847423152831433	0.932466254209545	0.987477447807663	C57BL6J_F1_Control-BALBcJ_F1_Control
Srprb	180.346961749106	-0.154177719220916	0.168514329445131	-0.914923494806514	0.360231794878145	0.68587369327197	C57BL6J_F1_Control-BALBcJ_F1_Control
Hbb-bt	29.0913320249371	0.120805418343459	0.363917046857989	0.331958668566027	0.739920468640815	0.956675920775147	C57BL6J_F1_Control-BALBcJ_F1_Control
Phc1	157.942562918874	0.180963710000599	0.148630790946998	1.21753849823171	0.223399398089578	0.514291494383255	C57BL6J_F1_Control-BALBcJ_F1_Control
Ndufa9	201.965985276997	-0.0160462505890377	0.126854629444099	-0.126493220305442	0.899341515353797	0.983466392018518	C57BL6J_F1_Control-BALBcJ_F1_Control
Twistnb	60.8610711308752	0.0953780614220189	0.221131942220051	0.43131743186657	0.666237577088441	0.932895016069706	C57BL6J_F1_Control-BALBcJ_F1_Control
Efr3a	353.638894943846	-0.0488542573780543	0.0924468521733799	-0.528457770378491	0.597181649947994	0.886474854049422	C57BL6J_F1_Control-BALBcJ_F1_Control
Hbegf	155.575571271204	-0.0574266815350644	0.187825133989618	-0.305745457571395	0.759798459424916	0.958831459520402	C57BL6J_F1_Control-BALBcJ_F1_Control
Pdk1	765.739843498407	0.978296452197275	0.103285330413631	9.47178508583405	2.75101566736644e-21	6.09468841369023e-20	C57BL6J_F1_Control-BALBcJ_F1_Control
Mms19	407.869532032448	0.0815825003258643	0.0866432691345018	0.941590744910821	0.346402209957465	0.666615298411443	C57BL6J_F1_Control-BALBcJ_F1_Control
Secisbp2l	395.876174803576	0.249278508934553	0.122500812566658	2.03491310556743	0.0418596170746455	0.146427062067157	C57BL6J_F1_Control-BALBcJ_F1_Control
Fam69a	159.219569663902	-0.179284258277435	0.132735069928896	-1.35069246110674	0.176793968248145	0.440940619904513	C57BL6J_F1_Control-BALBcJ_F1_Control
Atp6v1g2	102.486476058467	1.03120226719135	0.209357343220016	4.92556053363579	8.41188635747247e-07	7.74109234281249e-06	C57BL6J_F1_Control-BALBcJ_F1_Control
Samd1	1264.07339881806	0.0075926645829867	0.0830309521608888	0.0914437855448703	0.927139971631891	0.987419697800974	C57BL6J_F1_Control-BALBcJ_F1_Control
Mafb	1892.96314696879	-0.0743962062320965	0.083336740957478	-0.892717970217442	0.372008224453646	0.699757608786234	C57BL6J_F1_Control-BALBcJ_F1_Control
Rpap2	212.239450363627	0.248885050130484	0.120314753970991	2.0686162080379	0.0385821157592641	0.136889257911739	C57BL6J_F1_Control-BALBcJ_F1_Control
Atp8a1	3790.87648704301	0.0310712062584692	0.0536654967124017	0.57897919821711	0.562603209278529	0.863636834089239	C57BL6J_F1_Control-BALBcJ_F1_Control
Ttc28	258.935006032309	-0.0945004805513196	0.12295194477534	-0.768596875177476	0.442132661121093	0.768061045868152	C57BL6J_F1_Control-BALBcJ_F1_Control
Foxred1	71.407266966348	0.0247190240753397	0.179836268925699	0.137452941072485	0.890672787187203	0.982227698090876	C57BL6J_F1_Control-BALBcJ_F1_Control
Mpp4	71.1772104693815	0.0608962399609749	0.195325472980213	0.311768040449819	0.75521681429654	0.957774669457808	C57BL6J_F1_Control-BALBcJ_F1_Control
Lsm4	109.345044980097	0.563431764772547	0.165474443096717	3.40494733947061	0.00066176813886817	0.0041091450698925	C57BL6J_F1_Control-BALBcJ_F1_Control
Dynlrb1	558.688261854706	-0.0539543078380113	0.0794721108201626	-0.678908704968268	0.49719570975396	0.812106009714442	C57BL6J_F1_Control-BALBcJ_F1_Control
Cdv3	169.561860374274	0.378453894890332	0.152476858655459	2.48204152569472	0.0130632051052764	0.0560811520608098	C57BL6J_F1_Control-BALBcJ_F1_Control
Grk3	410.143619097661	-0.124304007376312	0.128457062260482	-0.967669703704203	0.333209353389348	0.652777494167232	C57BL6J_F1_Control-BALBcJ_F1_Control
Hist3h2a	195.291589926488	0.781930728273278	0.145292774132516	5.38175923022922	7.37613822192339e-08	7.35360002180085e-07	C57BL6J_F1_Control-BALBcJ_F1_Control
Fip1l1	89.4199565920229	0.102795941467914	0.177053463710364	0.580592660057044	0.56151502033436	0.863636834089239	C57BL6J_F1_Control-BALBcJ_F1_Control
Arhgap1	246.022594346816	0.0994503848998371	0.108043809949432	0.920463513332076	0.357330591506915	0.683249596653339	C57BL6J_F1_Control-BALBcJ_F1_Control
Slc22a17	453.888767839345	0.399598486774297	0.135048977258082	2.95891531270654	0.0030872392967998	0.0161282413918697	C57BL6J_F1_Control-BALBcJ_F1_Control
Fam114a2	683.983612763466	0.0378189257565073	0.0906554553723594	0.417172089657146	0.676552538440113	0.938233021816679	C57BL6J_F1_Control-BALBcJ_F1_Control
Tmem43	214.65680002112	0.0268036451676754	0.133773482219565	0.200365907524796	0.841194420670649	0.976481148515316	C57BL6J_F1_Control-BALBcJ_F1_Control
Vps51	119.056321083164	-0.0670770945334364	0.155629627187811	-0.43100465988066	0.66646498222422	0.932895016069706	C57BL6J_F1_Control-BALBcJ_F1_Control
Tmem159	181.422592691203	0.387724685903967	0.138815973045344	2.79308409110324	0.00522081179958518	0.0252526867233305	C57BL6J_F1_Control-BALBcJ_F1_Control
1700066M21Rik	75.1259841188911	0.46025925904818	0.195406227974446	2.35539708134773	0.0185029217712612	0.0745522391676871	C57BL6J_F1_Control-BALBcJ_F1_Control
Mospd2	126.465603475097	-3.87946705977497	0.219784343564821	-17.6512439278041	9.95394112291598e-70	7.44264472711363e-68	C57BL6J_F1_Control-BALBcJ_F1_Control
Tti2	330.426949602886	0.0157632464951018	0.108758629161169	0.144937892438331	0.884759908460716	0.980971056986565	C57BL6J_F1_Control-BALBcJ_F1_Control
Camk2d	1959.38837935898	0.203795351500206	0.0697391454489151	2.92225191731793	0.00347510339503919	0.0179455339349578	C57BL6J_F1_Control-BALBcJ_F1_Control
